                Mean      MCSE    StdDev          5%         50%         95%     N_Eff   N_Eff/s     R_hat
lp__     -542.336000  0.030700  1.038960 -544.451000 -542.023000 -541.351000  1145.340  1.046060  1.001910
dL[248]     6.033990  0.000487  0.028298    5.987060    6.034400    6.080400  3380.560  3.087530  0.999906
dL[249]     6.037060  0.000487  0.028321    5.990080    6.037450    6.083510  3376.150  3.083500  0.999909
dL[250]     6.040050  0.000488  0.028343    5.993030    6.040450    6.086540  3371.930  3.079650  0.999911
dL[251]     6.045870  0.000489  0.028387    5.998760    6.046320    6.092460  3363.600  3.072040  0.999915
dL[252]     6.053900  0.000491  0.028448    6.006630    6.054360    6.100630  3352.140  3.061580  0.999921
dL[253]     6.056600  0.000492  0.028468    6.009280    6.057080    6.103380  3348.220  3.057990  0.999923
dL[254]     6.067890  0.000495  0.028554    6.020340    6.068430    6.114870  3332.270  3.043430  0.999932
dL[255]     6.083040  0.000498  0.028669    6.035200    6.083580    6.130170  3310.910  3.023920  0.999943
dL[256]     6.090370  0.000500  0.028725    6.042370    6.090920    6.137610  3300.750  3.014640  0.999949
dL[257]     6.098130  0.000502  0.028784    6.050030    6.098700    6.145430  3289.960  3.004790  0.999955
dL[258]     6.101300  0.000503  0.028808    6.053200    6.101880    6.148650  3285.580  3.000780  0.999957
dL[259]     6.159090  0.000517  0.029252    6.110230    6.159760    6.207110  3207.040  2.929060  1.000000
dL[260]     6.175310  0.000521  0.029378    6.126220    6.175980    6.223520  3185.440  2.909330  1.000010
dL[261]     6.201220  0.000527  0.029579    6.151740    6.201880    6.249710  3151.430  2.878260  1.000030
dL[262]     6.207780  0.000529  0.029631    6.158200    6.208450    6.256330  3142.930  2.870500  1.000040
