lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,Delta,A,B,C
# Adaptation terminated
# Step size = 0.932635
# Diagonal elements of inverse mass matrix:
# 0.00273033
-26.0214,1,0.932635,1,1,0,26.245,0.317809,0.392703,0.317809,0.392703,0.351514,1.00499,1.00696,1.00954,1.01197,1.0145,1.01754,1.02086,1.02403,1.0273,1.03099,1.03424,1.03899,1.042,1.04745,1.05116,1.05653,1.06225,1.06776,1.07471,1.08107,1.08925,1.09703,1.10715,1.11556,1.12709,1.13931,1.15391,1.16869,1.18505,1.20775,1.22893,1.25648,1.28923,1.33406,1.38028,1.4632,1.55456,1.68558,1.99883,2.46931,0.0139653,0.0193333,0.026276,0.0327069,0.0393194,0.0470948,0.0554348,0.0632592,0.0711565,0.0799017,0.0874554,0.0982599,0.104987,0.116857,0.124767,0.135964,0.147575,0.158467,0.171816,0.183691,0.198528,0.212159,0.229309,0.243076,0.261269,0.279801,0.300995,0.321491,0.343159,0.371664,0.396782,0.427606,0.461865,0.50518,0.546231,0.612459,0.676785,0.757172,0.911146,1.08162,23.6705,3.258e+07,1.36955e+06,57571.6
-26.038,0.996964,0.932635,1,1,0,26.2186,0.317666,0.392757,0.317666,0.392757,0.351324,1.00499,1.00696,1.00953,1.01196,1.0145,1.01753,1.02085,1.02402,1.02729,1.03097,1.03422,1.03896,1.04198,1.04742,1.05113,1.0565,1.06222,1.06773,1.07467,1.08102,1.08921,1.09698,1.10709,1.1155,1.12702,1.13924,1.15384,1.16861,1.18495,1.20765,1.22881,1.25635,1.28909,1.3339,1.38011,1.463,1.55432,1.6853,1.99846,2.46881,0.0139653,0.0193333,0.0262761,0.032707,0.0393195,0.0470951,0.0554351,0.0632596,0.071157,0.0799023,0.0874561,0.0982609,0.104989,0.116858,0.124768,0.135966,0.147577,0.158469,0.171819,0.183695,0.198532,0.212163,0.229314,0.243082,0.261276,0.27981,0.301005,0.321502,0.343172,0.37168,0.3968,0.427626,0.461889,0.505209,0.546265,0.612502,0.676837,0.757237,0.911239,1.08175,23.6702,3.25798e+07,1.36955e+06,57571.6
-26.1931,0.991327,0.932635,2,7,0,26.1987,0.354874,0.378472,0.354874,0.378472,0.401519,1.0057,1.00795,1.01089,1.01366,1.01656,1.02002,1.02381,1.02743,1.03115,1.03536,1.03906,1.04447,1.0479,1.0541,1.05832,1.06443,1.07093,1.07718,1.08506,1.09227,1.10155,1.11035,1.12179,1.1313,1.14429,1.15806,1.17448,1.19107,1.2094,1.23477,1.25838,1.28902,1.32532,1.37481,1.42564,1.51636,1.61575,1.75749,2.09389,2.59569,0.0139604,0.0193238,0.0262585,0.0326797,0.03928,0.0470381,0.0553559,0.0631561,0.0710256,0.079736,0.0872563,0.0980074,0.104698,0.116497,0.124355,0.135473,0.146994,0.157794,0.171021,0.182779,0.197457,0.21093,0.227864,0.241446,0.259376,0.277619,0.298456,0.318579,0.339826,0.367732,0.392281,0.422355,0.455715,0.497798,0.537587,0.601598,0.663577,0.740794,0.888102,1.05054,23.7338,3.26223e+07,1.37044e+06,57571.6
-25.5944,1,0.932635,1,1,0,26.0894,0.349026,0.380746,0.349026,0.380746,0.393495,1.00559,1.00779,1.01068,1.01339,1.01623,1.01963,1.02334,1.02689,1.03054,1.03466,1.03829,1.04359,1.04696,1.05303,1.05717,1.06317,1.06954,1.07568,1.08341,1.09048,1.09959,1.10822,1.11946,1.12879,1.14156,1.15508,1.17122,1.18753,1.20554,1.2305,1.25373,1.28388,1.31964,1.36841,1.41853,1.50805,1.60621,1.74631,2.07916,2.57615,0.0139612,0.0193253,0.0262613,0.0326841,0.0392863,0.0470472,0.0553685,0.0631726,0.0710466,0.0797625,0.0872881,0.0980477,0.104745,0.116554,0.124421,0.135551,0.147086,0.157901,0.171148,0.182924,0.197627,0.211125,0.228093,0.241704,0.259676,0.277964,0.298857,0.319038,0.340351,0.36835,0.392987,0.423177,0.456675,0.498948,0.538929,0.603278,0.665612,0.743306,0.89161,1.05524,23.7241,3.26156e+07,1.3703e+06,57571.6
-25.8834,0.946508,0.932635,1,1,0,25.9276,0.3521,0.379552,0.3521,0.379552,0.397707,1.00565,1.00787,1.01079,1.01354,1.0164,1.01983,1.02359,1.02717,1.03086,1.03502,1.03869,1.04405,1.04745,1.05359,1.05777,1.06383,1.07027,1.07647,1.08428,1.09142,1.10062,1.10934,1.12069,1.13011,1.14299,1.15665,1.17293,1.18939,1.20757,1.23275,1.25617,1.28658,1.32263,1.37177,1.42227,1.51243,1.61123,1.75219,2.08692,2.58644,0.0139608,0.0193245,0.0262599,0.0326818,0.039283,0.0470424,0.0553619,0.0631639,0.0710356,0.0797486,0.0872714,0.0980265,0.10472,0.116524,0.124386,0.13551,0.147037,0.157845,0.171081,0.182848,0.197537,0.211022,0.227973,0.241569,0.259518,0.277783,0.298646,0.318797,0.340075,0.368025,0.392616,0.422745,0.45617,0.498343,0.538223,0.602394,0.66454,0.741982,0.88976,1.05276,23.7292,3.26191e+07,1.37038e+06,57571.6
-25.1385,0.98745,0.932635,2,3,0,26.0168,0.341694,0.383582,0.341694,0.383582,0.383505,1.00545,1.00759,1.0104,1.01305,1.01582,1.01913,1.02275,1.02621,1.02977,1.03379,1.03732,1.0425,1.04578,1.05171,1.05575,1.06159,1.06781,1.0738,1.08135,1.08825,1.09714,1.10557,1.11655,1.12566,1.13814,1.15136,1.16713,1.18308,1.20071,1.22515,1.2479,1.27745,1.31251,1.36036,1.40959,1.49759,1.59419,1.7322,2.06055,2.55144,0.0139622,0.0193272,0.0262648,0.0326895,0.0392942,0.0470585,0.0553842,0.0631931,0.0710727,0.0797955,0.0873278,0.098098,0.104802,0.116626,0.124503,0.135649,0.147202,0.158035,0.171306,0.183105,0.19784,0.211369,0.22838,0.242028,0.260051,0.278396,0.299359,0.319614,0.341009,0.369126,0.393875,0.424211,0.457885,0.500397,0.540624,0.605402,0.668189,0.746493,0.896075,1.06124,23.7118,3.26073e+07,1.37013e+06,57571.6
-25.0147,0.996265,0.932635,1,3,0,25.1691,0.335752,0.385868,0.335752,0.385868,0.375468,1.00533,1.00743,1.01019,1.01278,1.01549,1.01873,1.02227,1.02566,1.02915,1.03308,1.03655,1.04161,1.04483,1.05064,1.0546,1.06032,1.06642,1.07229,1.07968,1.08645,1.09517,1.10343,1.1142,1.12314,1.13537,1.14835,1.16383,1.17949,1.19681,1.22081,1.24317,1.27223,1.30672,1.35383,1.40232,1.48908,1.58439,1.7207,2.04536,2.53125,0.013963,0.0193287,0.0262676,0.0326939,0.0393005,0.0470676,0.0553969,0.0632097,0.0710937,0.0798221,0.0873597,0.0981386,0.104849,0.116684,0.124569,0.135728,0.147295,0.158143,0.171433,0.183252,0.198012,0.211566,0.228612,0.242289,0.260355,0.278746,0.299767,0.320081,0.341544,0.369756,0.394596,0.425052,0.45887,0.501578,0.542007,0.607138,0.670298,0.749107,0.899748,1.06619,23.7017,3.26005e+07,1.36998e+06,57571.6
-25.0786,0.992504,0.932635,2,3,0,25.0834,0.33993,0.384262,0.33993,0.384262,0.381114,1.00541,1.00754,1.01034,1.01297,1.01572,1.01901,1.02261,1.02605,1.02958,1.03358,1.03709,1.04223,1.0455,1.05139,1.0554,1.06121,1.0674,1.07335,1.08085,1.08772,1.09656,1.10494,1.11585,1.12491,1.13732,1.15046,1.16615,1.18202,1.19955,1.22386,1.24649,1.2759,1.31079,1.35843,1.40743,1.49507,1.59128,1.72879,2.05605,2.54547,0.0139624,0.0193277,0.0262657,0.0326908,0.039296,0.0470612,0.055388,0.0631981,0.0710789,0.0798034,0.0873373,0.0981101,0.104816,0.116643,0.124522,0.135672,0.147229,0.158067,0.171343,0.183149,0.197891,0.211427,0.228449,0.242105,0.260141,0.2785,0.29948,0.319752,0.341168,0.369313,0.394089,0.424461,0.458177,0.500747,0.541034,0.605916,0.668813,0.747266,0.89716,1.0627,23.7088,3.26053e+07,1.37008e+06,57571.6
-25.1231,0.962363,0.932635,1,3,0,25.4045,0.329601,0.388222,0.329601,0.388222,0.367203,1.00522,1.00727,1.00996,1.0125,1.01515,1.01832,1.02179,1.0251,1.02851,1.03236,1.03575,1.04071,1.04386,1.04954,1.05341,1.05902,1.06499,1.07073,1.07797,1.0846,1.09313,1.10123,1.11177,1.12053,1.13252,1.14524,1.16042,1.17578,1.19277,1.21633,1.23828,1.26683,1.30073,1.34706,1.39478,1.48024,1.57421,1.70872,2.02952,2.51019,0.0139638,0.0193303,0.0262705,0.0326983,0.039307,0.047077,0.05541,0.0632267,0.0711153,0.0798495,0.0873927,0.0981804,0.104896,0.116743,0.124637,0.135809,0.147391,0.158254,0.171565,0.183403,0.198189,0.21177,0.228851,0.242559,0.260669,0.279108,0.300188,0.320564,0.342097,0.370409,0.395344,0.425925,0.459893,0.502807,0.543446,0.608948,0.672502,0.751842,0.903602,1.07139,23.6911,3.25935e+07,1.36984e+06,57571.6
-25.029,0.984983,0.932635,1,3,0,25.2479,0.337573,0.385169,0.337573,0.385169,0.377925,1.00537,1.00748,1.01025,1.01286,1.01559,1.01885,1.02242,1.02583,1.02934,1.0333,1.03679,1.04188,1.04512,1.05096,1.05495,1.06071,1.06685,1.07275,1.08019,1.087,1.09577,1.10409,1.11492,1.12391,1.13622,1.14927,1.16484,1.18059,1.198,1.22214,1.24462,1.27383,1.30849,1.35583,1.40455,1.49169,1.5874,1.72423,2.05002,2.53746,0.0139627,0.0193283,0.0262668,0.0326925,0.0392986,0.0470648,0.055393,0.0632046,0.0710872,0.079814,0.08735,0.0981262,0.104834,0.116666,0.124549,0.135704,0.147266,0.15811,0.171394,0.183207,0.197959,0.211506,0.228541,0.242209,0.260262,0.278639,0.299642,0.319938,0.34138,0.369563,0.394375,0.424794,0.458567,0.501216,0.541582,0.606605,0.66965,0.748303,0.898617,1.06466,23.7048,3.26026e+07,1.37003e+06,57571.6
-25.0693,0.983664,0.932635,1,3,0,25.1646,0.331283,0.38758,0.331283,0.38758,0.369457,1.00525,1.00731,1.01002,1.01258,1.01524,1.01843,1.02192,1.02525,1.02868,1.03256,1.03597,1.04096,1.04412,1.04984,1.05373,1.05937,1.06538,1.07116,1.07844,1.0851,1.09369,1.10183,1.11243,1.12124,1.1333,1.14609,1.16136,1.1768,1.19387,1.21755,1.23962,1.26831,1.30237,1.34891,1.39685,1.48266,1.577,1.712,2.03386,2.51596,0.0139636,0.0193299,0.0262697,0.0326971,0.0393052,0.0470745,0.0554064,0.0632221,0.0711094,0.0798421,0.0873837,0.098169,0.104883,0.116727,0.124618,0.135787,0.147365,0.158224,0.171529,0.183361,0.198141,0.211714,0.228786,0.242485,0.260583,0.279009,0.300073,0.320432,0.341946,0.370231,0.395139,0.425686,0.459613,0.502471,0.543052,0.608452,0.671898,0.751091,0.902543,1.06996,23.694,3.25954e+07,1.36988e+06,57571.6
-25.8491,0.794683,0.932635,1,3,0,26.7028,0.351765,0.379683,0.351765,0.379683,0.397246,1.00564,1.00786,1.01078,1.01352,1.01638,1.01981,1.02356,1.02714,1.03082,1.03498,1.03865,1.044,1.0474,1.05353,1.05771,1.06376,1.07019,1.07638,1.08418,1.09132,1.10051,1.10922,1.12055,1.12996,1.14284,1.15648,1.17275,1.18919,1.20735,1.2325,1.25591,1.28629,1.3223,1.37141,1.42186,1.51195,1.61069,1.75155,2.08607,2.58532,0.0139608,0.0193246,0.02626,0.032682,0.0392834,0.047043,0.0553626,0.0631649,0.0710368,0.0797501,0.0872732,0.0980289,0.104723,0.116527,0.12439,0.135515,0.147043,0.157851,0.171088,0.182856,0.197547,0.211033,0.227986,0.241583,0.259536,0.277803,0.298669,0.318823,0.340105,0.368061,0.392657,0.422792,0.456225,0.498409,0.5383,0.60249,0.664657,0.742126,0.889961,1.05303,23.7287,3.26187e+07,1.37037e+06,57571.6
-26.7744,0.838325,0.932635,1,1,0,26.7854,0.359247,0.376764,0.359247,0.376764,0.407553,1.00579,1.00807,1.01106,1.01387,1.01681,1.02032,1.02416,1.02784,1.03162,1.03588,1.03964,1.04512,1.04861,1.05489,1.05918,1.06537,1.07197,1.07831,1.0863,1.09361,1.10302,1.11194,1.12354,1.13317,1.14634,1.16029,1.17693,1.19373,1.21228,1.23797,1.26186,1.29285,1.32957,1.37959,1.43095,1.52256,1.62286,1.76582,2.10485,2.6102,0.0139598,0.0193227,0.0262564,0.0326764,0.0392753,0.0470313,0.0553464,0.0631437,0.0710099,0.0797161,0.0872324,0.0979771,0.104664,0.116454,0.124306,0.135414,0.146924,0.157714,0.170926,0.18267,0.197329,0.210783,0.227693,0.241253,0.259152,0.277361,0.298156,0.318236,0.339434,0.367271,0.391755,0.421742,0.454999,0.496942,0.536588,0.600351,0.662067,0.738932,0.885507,1.04706,23.741,3.26273e+07,1.37055e+06,57571.6
-26.3815,1,0.932635,1,1,0,26.8579,0.356388,0.377882,0.356388,0.377882,0.403605,1.00573,1.00799,1.01095,1.01374,1.01665,1.02013,1.02393,1.02757,1.03131,1.03554,1.03926,1.04469,1.04815,1.05437,1.05862,1.06475,1.07129,1.07757,1.08549,1.09274,1.10206,1.1109,1.1224,1.13194,1.145,1.15883,1.17533,1.19199,1.2104,1.23588,1.25959,1.29034,1.32679,1.37647,1.42748,1.51851,1.61822,1.76038,2.09769,2.60072,0.0139602,0.0193234,0.0262578,0.0326786,0.0392784,0.0470358,0.0553526,0.0631518,0.0710202,0.0797291,0.087248,0.0979969,0.104686,0.116482,0.124338,0.135453,0.14697,0.157766,0.170988,0.182741,0.197413,0.210879,0.227805,0.241379,0.259299,0.27753,0.298352,0.31846,0.33969,0.367572,0.392099,0.422143,0.455467,0.497501,0.537241,0.601166,0.663053,0.740148,0.887201,1.04933,23.7363,3.2624e+07,1.37048e+06,57571.6
-26.4409,0.996242,0.932635,2,3,0,26.6828,0.356844,0.377704,0.356844,0.377704,0.404234,1.00574,1.008,1.01097,1.01376,1.01667,1.02016,1.02397,1.02761,1.03136,1.03559,1.03932,1.04476,1.04822,1.05446,1.05871,1.06485,1.0714,1.07769,1.08562,1.09288,1.10221,1.11106,1.12258,1.13214,1.14522,1.15907,1.17559,1.19227,1.2107,1.23621,1.25995,1.29075,1.32723,1.37697,1.42804,1.51916,1.61896,1.76125,2.09883,2.60223,0.0139602,0.0193233,0.0262576,0.0326782,0.0392779,0.0470351,0.0553516,0.0631505,0.0710185,0.0797271,0.0872455,0.0979938,0.104683,0.116477,0.124333,0.135447,0.146962,0.157758,0.170978,0.18273,0.197399,0.210864,0.227787,0.241359,0.259275,0.277503,0.298321,0.318425,0.33965,0.367524,0.392044,0.422079,0.455392,0.497412,0.537136,0.601035,0.662895,0.739953,0.88693,1.04897,23.737,3.26245e+07,1.37049e+06,57571.6
-27.0988,0.882016,0.932635,1,1,0,27.2171,0.361379,0.375929,0.361379,0.375929,0.410505,1.00583,1.00812,1.01114,1.01397,1.01693,1.02047,1.02434,1.02804,1.03184,1.03614,1.03992,1.04545,1.04896,1.05528,1.0596,1.06584,1.07248,1.07887,1.08691,1.09427,1.10374,1.11272,1.1244,1.13409,1.14734,1.16138,1.17812,1.19503,1.21369,1.23953,1.26356,1.29472,1.33163,1.38192,1.43354,1.52558,1.62632,1.76987,2.11017,2.61725,0.0139595,0.0193221,0.0262554,0.0326748,0.0392729,0.047028,0.0553418,0.0631376,0.0710022,0.0797064,0.0872207,0.0979623,0.104647,0.116433,0.124282,0.135386,0.14689,0.157674,0.17088,0.182617,0.197267,0.210712,0.227609,0.241159,0.259043,0.277235,0.29801,0.318069,0.339243,0.367046,0.391498,0.421444,0.454651,0.496526,0.536103,0.599745,0.661334,0.73803,0.884251,1.04539,23.7445,3.26297e+07,1.3706e+06,57571.6
-25.627,0.995551,0.932635,2,7,0,27.0053,0.321656,0.391246,0.321656,0.391246,0.35661,1.00507,1.00706,1.00968,1.01214,1.01471,1.01779,1.02116,1.02438,1.02769,1.03144,1.03473,1.03955,1.04261,1.04813,1.05189,1.05734,1.06314,1.06873,1.07577,1.08221,1.09052,1.09839,1.10865,1.11718,1.12886,1.14124,1.15603,1.171,1.18756,1.21055,1.23198,1.25985,1.29298,1.3383,1.38502,1.46877,1.56099,1.69316,2.00889,2.48272,0.0139648,0.0193323,0.0262742,0.0327041,0.0393154,0.047089,0.0554267,0.0632486,0.0711431,0.0798847,0.087435,0.098234,0.104958,0.11682,0.124725,0.135914,0.147515,0.158398,0.171734,0.183597,0.198418,0.212032,0.229159,0.242907,0.261073,0.279575,0.300732,0.321188,0.342813,0.371254,0.396312,0.427057,0.46122,0.504403,0.545319,0.611308,0.675379,0.75542,0.908662,1.07825,23.6773,3.25844e+07,1.36965e+06,57571.6
-25.4242,1,0.932635,2,3,0,25.6191,0.324149,0.390299,0.324149,0.390299,0.359923,1.00511,1.00713,1.00977,1.01225,1.01485,1.01796,1.02136,1.02461,1.02795,1.03173,1.03505,1.03991,1.043,1.04857,1.05237,1.05787,1.06372,1.06935,1.07646,1.08296,1.09134,1.09928,1.10963,1.11823,1.13,1.14249,1.15741,1.1725,1.1892,1.21236,1.23396,1.26204,1.29541,1.34105,1.38809,1.47238,1.56515,1.69805,2.01538,2.49137,0.0139645,0.0193317,0.0262731,0.0327023,0.0393127,0.0470853,0.0554215,0.0632418,0.0711344,0.0798737,0.0874217,0.0982172,0.104939,0.116796,0.124697,0.135881,0.147476,0.158353,0.171681,0.183536,0.198346,0.21195,0.229063,0.242798,0.260946,0.279429,0.300561,0.320992,0.342588,0.370989,0.396008,0.426701,0.460803,0.503902,0.54473,0.610565,0.674473,0.754292,0.907065,1.07608,23.6816,3.25872e+07,1.36971e+06,57571.6
-25.1005,0.991369,0.932635,2,3,0,25.52,0.33024,0.387978,0.33024,0.387978,0.368059,1.00523,1.00729,1.00999,1.01253,1.01519,1.01836,1.02184,1.02516,1.02858,1.03244,1.03584,1.0408,1.04396,1.04965,1.05353,1.05915,1.06513,1.07089,1.07815,1.08479,1.09334,1.10146,1.11202,1.1208,1.13282,1.14556,1.16078,1.17617,1.19319,1.21679,1.23879,1.26739,1.30135,1.34777,1.39557,1.48116,1.57527,1.70997,2.03117,2.51238,0.0139637,0.0193301,0.0262702,0.0326979,0.0393063,0.047076,0.0554086,0.063225,0.0711131,0.0798467,0.0873893,0.098176,0.104891,0.116737,0.12463,0.135801,0.147381,0.158243,0.171551,0.183387,0.198171,0.211749,0.228826,0.242531,0.260636,0.279071,0.300144,0.320514,0.34204,0.370341,0.395266,0.425834,0.459786,0.502679,0.543296,0.60876,0.672272,0.751556,0.903199,1.07085,23.6922,3.25942e+07,1.36985e+06,57571.6
-25.0289,0.989855,0.932635,1,3,0,25.2099,0.337562,0.385173,0.337562,0.385173,0.377911,1.00537,1.00748,1.01025,1.01286,1.01559,1.01885,1.02242,1.02583,1.02934,1.0333,1.03679,1.04188,1.04512,1.05096,1.05495,1.06071,1.06684,1.07275,1.08019,1.087,1.09577,1.10408,1.11491,1.12391,1.13621,1.14926,1.16484,1.18059,1.19799,1.22213,1.24461,1.27382,1.30848,1.35582,1.40454,1.49167,1.58738,1.72421,2.05,2.53742,0.0139627,0.0193283,0.0262668,0.0326925,0.0392986,0.0470649,0.0553931,0.0632047,0.0710873,0.079814,0.08735,0.0981263,0.104834,0.116666,0.124549,0.135704,0.147267,0.15811,0.171394,0.183207,0.197959,0.211506,0.228541,0.242209,0.260262,0.27864,0.299643,0.319938,0.341381,0.369564,0.394376,0.424796,0.458569,0.501218,0.541585,0.606608,0.669654,0.748308,0.898624,1.06467,23.7048,3.26025e+07,1.37003e+06,57571.6
-25.071,0.981543,0.932635,1,3,0,25.1675,0.331219,0.387604,0.331219,0.387604,0.369372,1.00525,1.00731,1.01002,1.01257,1.01524,1.01843,1.02191,1.02525,1.02868,1.03255,1.03596,1.04095,1.04411,1.04983,1.05372,1.05936,1.06536,1.07114,1.07842,1.08508,1.09367,1.10181,1.11241,1.12122,1.13327,1.14606,1.16132,1.17676,1.19383,1.21751,1.23957,1.26825,1.30231,1.34884,1.39677,1.48257,1.57689,1.71188,2.0337,2.51574,0.0139636,0.0193299,0.0262698,0.0326972,0.0393053,0.0470746,0.0554065,0.0632223,0.0711096,0.0798423,0.087384,0.0981694,0.104884,0.116728,0.124619,0.135788,0.147366,0.158225,0.17153,0.183363,0.198142,0.211716,0.228788,0.242488,0.260586,0.279013,0.300077,0.320437,0.341952,0.370237,0.395147,0.425695,0.459623,0.502483,0.543067,0.608471,0.67192,0.75112,0.902583,1.07001,23.6939,3.25953e+07,1.36988e+06,57571.6
-25.071,0.665092,0.932635,1,3,0,27.6679,0.331219,0.387604,0.331219,0.387604,0.369372,1.00525,1.00731,1.01002,1.01257,1.01524,1.01843,1.02191,1.02525,1.02868,1.03255,1.03596,1.04095,1.04411,1.04983,1.05372,1.05936,1.06536,1.07114,1.07842,1.08508,1.09367,1.10181,1.11241,1.12122,1.13327,1.14606,1.16132,1.17676,1.19383,1.21751,1.23957,1.26825,1.30231,1.34884,1.39677,1.48257,1.57689,1.71188,2.0337,2.51574,0.0139636,0.0193299,0.0262698,0.0326972,0.0393053,0.0470746,0.0554065,0.0632223,0.0711096,0.0798423,0.087384,0.0981694,0.104884,0.116728,0.124619,0.135788,0.147366,0.158225,0.17153,0.183363,0.198142,0.211716,0.228788,0.242488,0.260586,0.279013,0.300077,0.320437,0.341952,0.370237,0.395147,0.425695,0.459623,0.502483,0.543067,0.608471,0.67192,0.75112,0.902583,1.07001,23.6939,3.25953e+07,1.36988e+06,57571.6
-25.0326,0.988201,0.932635,1,3,0,25.171,0.337824,0.385072,0.337824,0.385072,0.378265,1.00537,1.00749,1.01026,1.01288,1.0156,1.01887,1.02244,1.02585,1.02936,1.03333,1.03682,1.04192,1.04516,1.05101,1.055,1.06076,1.06691,1.07282,1.08026,1.08708,1.09586,1.10418,1.11502,1.12402,1.13634,1.1494,1.16498,1.18074,1.19817,1.22232,1.24482,1.27405,1.30874,1.35611,1.40486,1.49205,1.58781,1.72471,2.05067,2.53831,0.0139627,0.0193282,0.0262667,0.0326923,0.0392983,0.0470645,0.0553925,0.0632039,0.0710864,0.0798129,0.0873486,0.0981245,0.104832,0.116664,0.124546,0.1357,0.147263,0.158105,0.171389,0.183201,0.197952,0.211497,0.228531,0.242198,0.260249,0.278624,0.299625,0.319918,0.341357,0.369536,0.394344,0.424759,0.458526,0.501166,0.541524,0.606531,0.669561,0.748192,0.898462,1.06445,23.7052,3.26028e+07,1.37003e+06,57571.6
-25.0169,1,0.932635,2,7,0,25.03,0.334542,0.386332,0.334542,0.386332,0.373838,1.00531,1.0074,1.01014,1.01273,1.01542,1.01865,1.02218,1.02555,1.02902,1.03294,1.03639,1.04144,1.04464,1.05042,1.05436,1.06007,1.06614,1.07198,1.07935,1.08609,1.09477,1.103,1.11372,1.12262,1.13481,1.14773,1.16316,1.17876,1.19601,1.21993,1.24221,1.27117,1.30554,1.3525,1.40084,1.48734,1.58239,1.71835,2.04225,2.52712,0.0139631,0.019329,0.0262682,0.0326947,0.0393018,0.0470695,0.0553995,0.0632131,0.0710979,0.0798275,0.0873662,0.0981468,0.104858,0.116696,0.124582,0.135744,0.147314,0.158165,0.171459,0.183281,0.198047,0.211606,0.228659,0.242342,0.260416,0.278818,0.299849,0.320176,0.341653,0.369885,0.394743,0.425224,0.45907,0.50182,0.542289,0.607493,0.67073,0.749642,0.900502,1.0672,23.6996,3.25991e+07,1.36996e+06,57571.6
-25.2771,0.949152,0.932635,1,3,0,25.3755,0.326386,0.389448,0.326386,0.389448,0.362905,1.00516,1.00718,1.00985,1.01235,1.01497,1.01811,1.02153,1.02481,1.02818,1.03199,1.03534,1.04024,1.04335,1.04897,1.0528,1.05834,1.06424,1.06992,1.07708,1.08363,1.09207,1.10008,1.11051,1.11917,1.13104,1.14362,1.15865,1.17385,1.19066,1.21399,1.23573,1.26401,1.2976,1.34352,1.39084,1.4756,1.56887,1.70244,2.02119,2.4991,0.0139642,0.0193311,0.026272,0.0327007,0.0393104,0.0470819,0.0554167,0.0632356,0.0711266,0.0798638,0.0874098,0.0982021,0.104921,0.116774,0.124673,0.135852,0.147441,0.158312,0.171633,0.183482,0.198282,0.211876,0.228976,0.2427,0.260832,0.279297,0.300408,0.320817,0.342387,0.370751,0.395736,0.426383,0.460429,0.503452,0.544202,0.6099,0.673662,0.753284,0.905639,1.07415,23.6855,3.25898e+07,1.36976e+06,57571.6
-25.7461,0.946658,0.932635,2,7,0,25.8347,0.350715,0.380091,0.350715,0.380091,0.395807,1.00562,1.00783,1.01074,1.01347,1.01633,1.01974,1.02347,1.02704,1.03071,1.03486,1.03851,1.04384,1.04723,1.05334,1.0575,1.06353,1.06994,1.07611,1.08389,1.091,1.10016,1.10884,1.12013,1.12951,1.14235,1.15594,1.17216,1.18855,1.20665,1.23173,1.25507,1.28537,1.32128,1.37026,1.42059,1.51045,1.60897,1.74954,2.08342,2.5818,0.013961,0.0193249,0.0262605,0.0326828,0.0392845,0.0470446,0.0553649,0.0631678,0.0710405,0.0797549,0.0872789,0.0980361,0.104731,0.116538,0.124402,0.135529,0.147059,0.15787,0.171111,0.182882,0.197578,0.211068,0.228027,0.24163,0.259589,0.277865,0.298741,0.318906,0.340199,0.368171,0.392783,0.422939,0.456398,0.498615,0.538541,0.602792,0.665022,0.742578,0.890593,1.05387,23.7269,3.26175e+07,1.37034e+06,57571.6
-25.048,0.988345,0.932635,1,3,0,25.7749,0.33868,0.384743,0.33868,0.384743,0.379422,1.00539,1.00751,1.01029,1.01292,1.01565,1.01893,1.02251,1.02593,1.02945,1.03343,1.03693,1.04205,1.0453,1.05116,1.05516,1.06095,1.06711,1.07303,1.0805,1.08734,1.09614,1.10449,1.11535,1.12438,1.13673,1.14983,1.16546,1.18126,1.19873,1.22295,1.2455,1.2748,1.30957,1.35705,1.4059,1.49328,1.58922,1.72637,2.05286,2.54122,0.0139626,0.019328,0.0262663,0.0326917,0.0392974,0.0470632,0.0553907,0.0632015,0.0710833,0.079809,0.087344,0.0981186,0.104826,0.116655,0.124536,0.135689,0.147249,0.15809,0.17137,0.183179,0.197927,0.211469,0.228498,0.24216,0.260205,0.278574,0.299566,0.319851,0.34128,0.369446,0.39424,0.424637,0.458384,0.500996,0.541324,0.606281,0.669256,0.747815,0.897932,1.06374,23.7067,3.26038e+07,1.37005e+06,57571.6
